Id,Sales
707,5042.873015873016
708,4135.975
709,3622.5116279069766
710,4135.975
711,3622.5116279069766
712,4135.975
713,3622.5116279069766
714,4135.975
715,8357.42857142857
716,6496.272727272727
717,8357.42857142857
718,6496.272727272727
719,8357.42857142857
720,6496.272727272727
721,8357.42857142857
722,5228.848101265823
723,4570.101123595506
724,5228.848101265823
725,4570.101123595506
726,5228.848101265823
727,4570.101123595506
728,5228.848101265823
729,8171.436363636363
730,7339.648648648648
731,8171.436363636363
732,7339.648648648648
733,8171.436363636363
734,7339.648648648648
735,8171.436363636363
736,5856.797029702971
737,5199.425414364641
738,5856.797029702971
739,5199.425414364641
740,5856.797029702971
741,5199.425414364641
742,5856.797029702971
743,5641.10294117647
744,4764.315789473684
745,5641.10294117647
746,4764.315789473684
747,5641.10294117647
748,4764.315789473684
749,5641.10294117647
750,5766.666666666667
751,4620.696629213483
752,5766.666666666667
753,4620.696629213483
754,5766.666666666667
755,4620.696629213483
756,5766.666666666667
757,7096.365168539326
758,5944.4
759,7096.365168539326
760,5944.4
761,7096.365168539326
762,5944.4
763,7096.365168539326
764,10201.125
765,8289.8
766,10201.125
767,8289.8
768,10201.125
769,8289.8
770,10201.125
771,6253.8279569892475
772,5683.851485148515
773,6253.8279569892475
774,5683.851485148515
775,6253.8279569892475
776,5683.851485148515
777,6253.8279569892475
778,7202.0
779,5993.244897959184
780,7202.0
781,5993.244897959184
782,7202.0
783,5993.244897959184
784,7202.0
785,5108.763636363637
786,4150.571428571428
787,5108.763636363637
788,4150.571428571428
789,5108.763636363637
790,4150.571428571428
791,5108.763636363637
792,7567.1463414634145
793,6425.775
794,7567.1463414634145
795,6425.775
796,7567.1463414634145
797,6425.775
798,7567.1463414634145
799,5803.666666666667
800,4834.727272727273
801,5803.666666666667
802,4834.727272727273
803,5803.666666666667
804,4834.727272727273
805,5803.666666666667
806,6160.212643678161
807,5211.018404907975
808,6160.212643678161
809,5211.018404907975
810,6160.212643678161
811,5211.018404907975
812,6160.212643678161
813,6823.990476190476
814,5892.5
815,6823.990476190476
816,5892.5
817,6823.990476190476
818,5892.5
819,6823.990476190476
820,5698.666666666667
821,5017.202247191011
822,5698.666666666667
823,5017.202247191011
824,5698.666666666667
825,5017.202247191011
826,5698.666666666667
827,8603.119047619048
828,7512.833333333333
829,8603.119047619048
830,7512.833333333333
831,8603.119047619048
832,7512.833333333333
833,8603.119047619048
834,4894.714285714285
835,4425.290697674419
836,4894.714285714285
837,4425.290697674419
838,4894.714285714285
839,4425.290697674419
840,4894.714285714285
841,5986.068493150685
842,5441.363636363636
843,5986.068493150685
844,5441.363636363636
845,5986.068493150685
846,5441.363636363636
847,5986.068493150685
848,5611.876288659794
849,4695.423913043478
850,5611.876288659794
851,4695.423913043478
852,5611.876288659794
853,4695.423913043478
854,5611.876288659794
855,6839.8387096774195
856,6147.1578947368425
857,6839.8387096774195
858,6147.1578947368425
859,6839.8387096774195
860,6147.1578947368425
861,6839.8387096774195
862,5311.9047619047615
863,4655.279569892473
864,5311.9047619047615
865,4655.279569892473
866,5311.9047619047615
867,4655.279569892473
868,5311.9047619047615
869,5989.75
870,5088.787234042553
871,5989.75
872,5088.787234042553
873,5989.75
874,5088.787234042553
875,5989.75
876,4419.928571428572
877,3926.777777777778
878,4419.928571428572
879,3926.777777777778
880,4419.928571428572
881,3926.777777777778
882,4419.928571428572
883,7458.298850574713
884,6192.416666666667
885,7458.298850574713
886,6192.416666666667
887,7458.298850574713
888,6192.416666666667
889,7458.298850574713
890,6843.559139784947
891,5788.763157894737
892,6843.559139784947
893,5788.763157894737
894,6843.559139784947
895,5788.763157894737
896,6843.559139784947
897,6105.677083333333
898,5258.922222222222
899,6105.677083333333
900,5258.922222222222
901,6105.677083333333
902,5258.922222222222
903,6105.677083333333
904,5239.569230769231
905,4457.75
906,5239.569230769231
907,4457.75
908,5239.569230769231
909,4457.75
910,5239.569230769231
911,7665.246376811594
912,6568.844444444445
913,7665.246376811594
914,6568.844444444445
915,7665.246376811594
916,6568.844444444445
917,7665.246376811594
918,7426.909638554217
919,6091.290598290599
920,7426.909638554217
921,6091.290598290599
922,7426.909638554217
923,6091.290598290599
924,7426.909638554217
925,4219.046511627907
926,4016.6615384615384
927,4219.046511627907
928,4016.6615384615384
929,4219.046511627907
930,4016.6615384615384
931,4219.046511627907
932,6253.011363636364
933,5421.68085106383
934,6253.011363636364
935,5421.68085106383
936,6253.011363636364
937,5421.68085106383
938,6253.011363636364
939,6010.214285714285
940,5439.556701030928
941,6010.214285714285
942,5439.556701030928
943,6010.214285714285
944,5439.556701030928
945,6010.214285714285
946,7924.5
947,6644.1621621621625
948,7924.5
949,6644.1621621621625
950,7924.5
951,6644.1621621621625
952,7924.5
953,7724.393442622951
954,6496.688888888889
955,7724.393442622951
956,6496.688888888889
957,7724.393442622951
958,6496.688888888889
959,7724.393442622951
960,6516.627118644068
961,5524.176470588235
962,6516.627118644068
963,5524.176470588235
964,6516.627118644068
965,5524.176470588235
966,6516.627118644068
967,4270.653846153846
968,3584.6136363636365
969,4270.653846153846
970,3584.6136363636365
971,4270.653846153846
972,3584.6136363636365
973,4270.653846153846
974,5428.3218390804595
975,4688.9157894736845
976,5428.3218390804595
977,4688.9157894736845
978,5428.3218390804595
979,4688.9157894736845
980,5428.3218390804595
981,5680.76
982,4783.836956521739
983,5680.76
984,4783.836956521739
985,5680.76
986,4783.836956521739
987,5680.76
988,3379.6666666666665
989,3351.4473684210525
990,3379.6666666666665
991,3351.4473684210525
992,3379.6666666666665
993,3351.4473684210525
994,3379.6666666666665
995,7401.86170212766
996,6059.103448275862
997,7401.86170212766
998,6059.103448275862
999,7401.86170212766
1000,6059.103448275862
1001,7401.86170212766
1002,4354.416666666667
1003,3842.962962962963
1004,4354.416666666667
1005,3842.962962962963
1006,4354.416666666667
1007,3842.962962962963
1008,4354.416666666667
1009,7287.710982658959
1010,5987.425925925926
1011,7287.710982658959
1012,5987.425925925926
1013,7287.710982658959
1014,5987.425925925926
1015,7287.710982658959
1016,5999.758620689655
1017,5214.393617021276
1018,5999.758620689655
1019,5214.393617021276
1020,5999.758620689655
1021,5214.393617021276
1022,5999.758620689655
1023,6253.527272727273
1024,5135.191489361702
1025,6253.527272727273
1026,5135.191489361702
1027,6253.527272727273
1028,5135.191489361702
1029,6253.527272727273
1030,5451.193181818182
1031,4580.375
1032,5451.193181818182
1033,4580.375
1034,5451.193181818182
1035,4580.375
1036,5451.193181818182
1037,7024.50505050505
1038,5653.35
1039,7024.50505050505
1040,5653.35
1041,7024.50505050505
1042,5653.35
1043,7024.50505050505
1044,3896.25
1045,3713.9736842105262
1046,3896.25
1047,3713.9736842105262
1048,3896.25
1049,3713.9736842105262
1050,3896.25
1051,10194.09090909091
1052,7642.625
1053,10194.09090909091
1054,7642.625
1055,10194.09090909091
1056,7642.625
1057,10194.09090909091
1058,7251.231292517007
1059,6145.45
1060,7251.231292517007
1061,6145.45
1062,7251.231292517007
1063,6145.45
1064,7251.231292517007
1065,6077.833333333333
1066,4832.597701149425
1067,6077.833333333333
1068,4832.597701149425
1069,6077.833333333333
1070,4832.597701149425
1071,6077.833333333333
1072,8250.559322033898
1073,7071.176470588235
1074,8250.559322033898
1075,7071.176470588235
1076,8250.559322033898
1077,7071.176470588235
1078,8250.559322033898
1079,4650.918918918919
1080,4146.260869565217
1081,4650.918918918919
1082,4146.260869565217
1083,4650.918918918919
1084,4146.260869565217
1085,4650.918918918919
1086,5070.5
1087,4387.524390243902
1088,5070.5
1089,4387.524390243902
1090,5070.5
1091,4387.524390243902
1092,5070.5
1093,5289.725490196079
1094,4358.609756097561
1095,5289.725490196079
1096,4358.609756097561
1097,5289.725490196079
1098,4358.609756097561
1099,5289.725490196079
1100,8105.435483870968
1101,6917.28125
1102,8105.435483870968
1103,6917.28125
1104,8105.435483870968
1105,6917.28125
1106,8105.435483870968
1107,10984.818181818182
1108,8301.444444444445
1109,10984.818181818182
1110,8301.444444444445
1111,10984.818181818182
1112,8301.444444444445
1113,10984.818181818182
1114,6271.954773869346
1115,5554.613496932516
1116,6271.954773869346
1117,5554.613496932516
1118,6271.954773869346
1119,5554.613496932516
1120,6271.954773869346
1121,3184.75
1122,2876.0
1123,3184.75
1124,2876.0
1125,3184.75
1126,2876.0
1127,3184.75
1128,4849.938271604939
1129,4235.74
1130,4849.938271604939
1131,4235.74
1132,4849.938271604939
1133,4235.74
1134,4849.938271604939
1135,5989.75
1136,5088.787234042553
1137,5989.75
1138,5088.787234042553
1139,5989.75
1140,5088.787234042553
1141,5989.75
1142,6105.677083333333
1143,5258.922222222222
1144,6105.677083333333
1145,5258.922222222222
1146,6105.677083333333
1147,5258.922222222222
1148,6105.677083333333
1149,4790.076923076923
1150,4109.129032258064
1151,4790.076923076923
1152,4109.129032258064
1153,4790.076923076923
1154,4109.129032258064
1155,4790.076923076923
1156,7499.96644295302
1157,6482.410256410257
1158,7499.96644295302
1159,6482.410256410257
1160,7499.96644295302
1161,6482.410256410257
1162,7499.96644295302
1163,6093.846153846154
1164,5274.453488372093
1165,6093.846153846154
1166,5274.453488372093
1167,6093.846153846154
1168,5274.453488372093
1169,6093.846153846154
1170,6742.36
1171,5536.333333333333
1172,6742.36
1173,5536.333333333333
1174,6742.36
1175,5536.333333333333
1176,6742.36
1177,4082.9210526315787
1178,3660.6304347826085
1179,4082.9210526315787
1180,3660.6304347826085
1181,4082.9210526315787
1182,3660.6304347826085
1183,4082.9210526315787
1184,6074.666666666667
1185,5271.377551020408
1186,6074.666666666667
1187,5271.377551020408
1188,6074.666666666667
1189,5271.377551020408
1190,6074.666666666667
1191,5294.925373134329
1192,4483.761904761905
1193,5294.925373134329
1194,4483.761904761905
1195,5294.925373134329
1196,4483.761904761905
1197,5294.925373134329
1198,4653.065217391304
1199,4106.7213114754095
1200,4653.065217391304
1201,4106.7213114754095
1202,4653.065217391304
1203,4106.7213114754095
1204,4653.065217391304
1205,6518.442307692308
1206,5652.159722222223
1207,6518.442307692308
1208,5652.159722222223
1209,6518.442307692308
1210,5652.159722222223
1211,6518.442307692308
1212,5376.8421052631575
1213,4789.268041237114
1214,5376.8421052631575
1215,4789.268041237114
1216,5376.8421052631575
1217,4789.268041237114
1218,5376.8421052631575
1219,5563.490683229814
1220,4709.40932642487
1221,5563.490683229814
1222,4709.40932642487
1223,5563.490683229814
1224,4709.40932642487
1225,5563.490683229814
1226,6674.142156862745
1227,5739.731543624161
1228,6674.142156862745
1229,5739.731543624161
1230,6674.142156862745
1231,5739.731543624161
1232,6674.142156862745
1233,7812.516666666666
1234,6921.794117647059
1235,7812.516666666666
1236,6921.794117647059
1237,7812.516666666666
1238,6921.794117647059
1239,7812.516666666666
1240,4119.714285714285
1241,3254.9
1242,4119.714285714285
1243,3254.9
1244,4119.714285714285
1245,3254.9
1246,4119.714285714285
1247,8576.8
1248,7347.2
1249,8576.8
1250,7347.2
1251,8576.8
1252,7347.2
1253,8576.8
1254,8379.559322033898
1255,7407.25
1256,8379.559322033898
1257,7407.25
1258,8379.559322033898
1259,7407.25
1260,8379.559322033898
1261,5168.210084033613
1262,4398.028571428571
1263,5168.210084033613
1264,4398.028571428571
1265,5168.210084033613
1266,4398.028571428571
1267,5168.210084033613
1268,8868.619565217392
1269,7884.9655172413795
1270,8868.619565217392
1271,7884.9655172413795
1272,8868.619565217392
1273,7884.9655172413795
1274,8868.619565217392
1275,4932.631578947368
1276,4351.108108108108
1277,4932.631578947368
1278,4351.108108108108
1279,4932.631578947368
1280,4351.108108108108
1281,4932.631578947368
1282,6313.141176470588
1283,5245.858974358975
1284,6313.141176470588
1285,5245.858974358975
1286,6313.141176470588
1287,5245.858974358975
1288,6313.141176470588
1289,3661.1666666666665
1290,3409.9444444444443
1291,3661.1666666666665
1292,3409.9444444444443
1293,3661.1666666666665
1294,3409.9444444444443
1295,3661.1666666666665
1296,8020.438596491228
1297,7127.876923076923
1298,8020.438596491228
1299,7127.876923076923
1300,8020.438596491228
1301,7127.876923076923
1302,8020.438596491228
1303,4902.163636363636
1304,4382.853932584269
1305,4902.163636363636
1306,4382.853932584269
1307,4902.163636363636
1308,4382.853932584269
1309,4902.163636363636
1310,8905.882352941177
1311,6941.038461538462
1312,8905.882352941177
1313,6941.038461538462
1314,8905.882352941177
1315,6941.038461538462
1316,8905.882352941177
1317,8289.263157894737
1318,6727.507042253521
1319,8289.263157894737
1320,6727.507042253521
1321,8289.263157894737
1322,6727.507042253521
1323,8289.263157894737
1324,6268.309090909091
1325,5438.7945205479455
1326,6268.309090909091
1327,5438.7945205479455
1328,6268.309090909091
1329,5438.7945205479455
1330,6268.309090909091
1331,9696.192307692309
1332,7472.6875
1333,9696.192307692309
1334,7472.6875
1335,9696.192307692309
1336,7472.6875
1337,9696.192307692309
1338,5641.10294117647
1339,4764.315789473684
1340,5641.10294117647
1341,4764.315789473684
1342,5641.10294117647
1343,4764.315789473684
1344,5641.10294117647
1345,5940.106382978724
1346,5034.553846153846
1347,5940.106382978724
1348,5034.553846153846
1349,5940.106382978724
1350,5034.553846153846
1351,5940.106382978724
1352,17036.222222222223
1353,11945.142857142857
1354,17036.222222222223
1355,11945.142857142857
1356,17036.222222222223
1357,11945.142857142857
1358,17036.222222222223
1359,7021.510204081633
1360,5515.346153846154
1361,7021.510204081633
1362,5515.346153846154
1363,7021.510204081633
1364,5515.346153846154
1365,7021.510204081633
1366,6234.778761061947
1367,5466.443037974684
1368,6234.778761061947
1369,5466.443037974684
1370,6234.778761061947
1371,5466.443037974684
1372,6234.778761061947
1373,2222.25
1374,2283.5
1375,2222.25
1376,2283.5
1377,2222.25
1378,2283.5
1379,2222.25
1380,5752.619565217391
1381,5060.454545454545
1382,5752.619565217391
1383,5060.454545454545
1384,5752.619565217391
1385,5060.454545454545
1386,5752.619565217391
1387,9212.92
1388,8836.066666666668
1389,9212.92
1390,8836.066666666668
1391,9212.92
1392,8836.066666666668
1393,9212.92
1394,5229.62
1395,4329.938271604939
1396,5229.62
1397,4329.938271604939
1398,5229.62
1399,4329.938271604939
1400,5229.62
1401,19221.25
1402,14647.8
1403,19221.25
1404,14647.8
1405,19221.25
